日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,林口#3,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20200928,35668,31113,4555,14.64,337.096,324.178,0,0,97.1,97.3,94.1,93.9,76.1,37,76.2,45.4,52,0,51.4,53.2,52.9,50.8,0,50.1,52,42.7,47.4,51.5,52,76.1,76.2,60.2,60.3,56.9,56.6,57.3,152.4,260.6,221.2,187.8,112.5,13.8,45.9,0,60,0,52,66.3,47.5,26.9,0,13.5,2.2,2.4,2.8,2.9,1.6,2.7,1.3,0.3,15,33.9,0.6,0.7,1.8,0,0.2,11,12.9,123.3
20200929,36005,31746,4259,13.42,346.193,332.927,0,0,97.1,97.2,94,93.8,75.9,37.1,75.9,45.1,52.4,0,46.7,53.2,52.9,50.5,0,50.4,51.3,43,23,51.6,25.2,76,76.2,60.2,60.3,56.8,56.7,57.3,157.9,244.1,218,171.1,94.9,13.8,89.9,47.5,60,49.3,0,66.5,48,26.9,0,13.5,0,0,2.8,2.9,1.7,2.8,1,0.1,14.1,30.2,0.9,0.9,2.5,3.6,0.3,13.2,31.3,185.2
20200930,36008,30723,5285,17.2,336.989,324.075,0,0,97.3,97.5,94,93.7,75.8,37.1,75.8,45.3,52.9,0,3.7,53.4,50.8,50.6,0,50.9,51.5,0,47.6,51.5,52.1,76,76.2,60.4,60.4,56.9,56.8,57.4,166.7,238,212.1,172.9,89,13.8,39.6,0,59.7,0,50.4,66,46,26.9,0.1,13.5,0,1.1,2.9,3,1.7,2.7,4.1,1.1,11.4,33.3,0.6,0.9,2.3,1.7,0,10.5,43.2,211.3
20201001,31043,26398,4645,17.6,321.699,274.61,0,0,97.5,97.8,94.2,93.9,75.8,37.1,76,42.5,42.2,0,0,43,42.9,42.6,0,42.6,42.8,0,29.9,0,31.1,75.9,68.8,55.7,56.1,42.7,42.3,42.7,76.9,216,164.9,207.3,113.1,43.5,45.4,47.6,60.2,0,51.7,0,48.7,26.7,0,12.5,3,1.1,3.4,3.5,1.9,2.8,3.5,2,28.9,47.6,1.1,0.9,2,2.5,0,25.3,49.6,1.9
20201002,30535,27075,3460,12.78,321.406,274.36,0,0,97.6,97.9,94,93.9,75.7,37,76,41.7,43.1,0,0,42.7,42.8,43.2,0,42.6,42.5,0,30.4,0,24.8,75.9,76.2,60.3,60.4,33.9,42.2,42.7,96.3,239.9,231.1,198.1,113.1,34,44.3,0,0,0,51.8,0,99.1,27.3,0,12.5,3.3,3.3,3.3,3.3,1.9,2.7,5.7,2.6,31.9,85.3,2.1,0.9,3.1,4,0,25.3,36.7,2.4
20201003,30966,27548,3418,12.41,327.144,279.258,0,0,97.6,97.9,94.1,94,75.7,37,75.9,42.4,47.3,0,0,47.4,46.9,0,0,47.5,42.5,0,30,0,24.8,75.9,76.2,59.4,60.2,47.3,47,47.6,82.2,242.4,233.4,202.3,112.2,82.5,45,0,0,49.7,51.5,0,98.7,26.7,0,12.5,3.2,6.6,3.3,3.3,1.8,2.6,5.1,2.5,31.1,80.5,2.2,0.7,3,4.1,0,21.3,4.2,2.1
20201004,31872,28281,3591,12.7,331.756,283.194,0,0,97.6,97.8,94.2,94,75.8,37.1,76,42.2,42.3,0,41.9,49.6,48.7,0,0,42.6,43,0,30,0,33.6,76,76.2,55.6,55.6,56.9,56.8,57.4,68.5,386.9,231.8,204.5,113.1,35.7,0,46.9,0,49.9,51.3,0,50,26.6,0,13,3.4,3.1,2.7,2.9,1.6,2.6,5.1,2.4,31.2,50.8,0.6,0.7,1.3,4,0,25.6,6.3,0
20201005,37047,32508,4539,13.96,369.536,315.444,0,0,97.3,97.5,94.1,93.9,75.8,37,75.9,42.7,47.1,0,42.3,43.4,42.8,0,0,49.5,43,0,31,0,33.6,75.9,76.2,60.2,60.3,56.9,56.8,57.4,82.1,379.7,209.4,201.7,108,55.4,62.6,47.9,60.2,49.5,50.8,66.9,96,26.8,0,12.9,2.5,4.6,3.4,3.3,1.9,0.5,1.5,0.6,31.4,29.9,0.7,0.7,1.4,0,0.5,14.5,63.2,160.8
20201006,36139,31900,4239,13.29,366.956,313.241,0,0,97.4,97.5,94.1,93.9,75.8,37.1,76,41.7,42.4,0,51.3,48.6,41.9,0,0,42.7,43,0,30.8,0,32.5,75.9,76.2,60.2,60.3,57,56.7,57.4,82.6,336.3,192.4,181.2,112.5,35.7,91.9,46.8,60.1,49.9,51.3,68.9,65.5,13.4,0,12.9,3.7,4.8,8.8,3.3,1.5,3.6,1.8,0.5,15.2,49.9,0.6,0.7,1.4,0,0.5,15.4,65.1,192.5
20201007,35407,31307,4100,13.1,361.379,308.48,0,0,97.2,97.5,93.9,93.8,75.5,21.5,76.1,41.8,42.5,0,51.2,48.3,43.6,0,0,42.7,43,0,30.8,0,32.4,76.1,76.3,60.1,60.3,47.4,47.3,57.3,80.4,342,219.7,199.6,112.8,35.6,88.9,48.5,60.2,50,51.3,68.7,49.1,13.4,0,12.7,3.2,4.9,3.4,3.4,1.6,3.5,1.7,0.5,15.1,53,0.6,0.7,1.3,0,0.5,16.4,65.6,143.7
20201008,35531,30813,4718,15.31,358.248,305.808,0,0,97.1,97.4,94.2,94,75.9,37.1,76.1,0,43.3,0,51.2,43.3,43.6,0,0,42.7,43.1,0,29.6,0,32.6,75.9,76.2,59.9,60.3,56.9,56.8,57.3,82.2,358.6,195.6,191.5,113.3,35.6,91.9,48,60.2,49.9,51.2,67,98.4,13.3,0,12.6,2.1,2.9,3.4,3.3,1.9,3.3,1.4,0.2,15.5,35.6,0.6,0.7,1.4,1.7,0.6,14.7,63.1,88
20201009,31793,27483,4310,15.68,329.94,281.643,0,0,97.5,97.7,94.1,94,75.9,37.1,76,0,43.7,0,50.9,43.5,43.1,0,0,42.7,43,0,29.9,0,32.6,76.1,76.2,0,55.5,57,56.8,0,71.4,328.6,180.8,204.9,97.8,86,41,39.7,60.2,0,47.6,66.5,50,13.3,0,12.6,3,1.6,3.4,3.6,2.1,3.5,2.8,0.8,29.9,49.6,0.7,0.7,3,2.1,0.4,27.6,60.4,0
20201010,30682,27387,3295,12.03,321.67,274.585,0,0,97.4,97.6,94.1,93.9,75.8,37.2,75.9,0,43.2,0,51.3,43.6,43.1,0,0,42.7,42.9,0,29.9,0,32.5,75.8,76,0,49.2,56.1,56.8,0,57.2,376.5,200.7,207,113.2,98.3,0,23.5,0,0,52,0,99.4,13.4,0,12.6,3,2.4,3.7,3.6,2,3.5,2.3,1,35.3,79.2,2.6,0.7,2.9,2.6,0.6,20.8,60.7,0
20201011,30519,27431,3088,11.26,319.611,272.827,0,0,97.3,97.6,94.2,93.9,75.8,37.2,75.9,0,43.7,0,42.8,43.5,43.1,0,0,42.7,43,0,29.9,0,32.6,75.8,76.1,0,49.2,56.1,56.8,0,56.5,367.1,190.6,204.5,112.8,92.9,0,23,0,50.2,51.5,0,98.2,13.2,0,12.6,3.4,6.1,3.6,3.5,2.3,3.5,4.2,1.4,32.4,85.8,0.6,0.7,1.2,1.8,0.7,29.1,54.6,0
20201012,36424,33063,3361,10.17,371.076,316.759,0,0,97.5,97.7,94.2,94,75.9,37.1,76,0,52,0,51.4,52.7,50.2,0,0,50.2,50.6,0,30,0,32.5,75.9,76.2,60.3,60.3,56.9,56.8,0,76.3,424.5,211.2,205.6,112.5,98.2,91.2,22.5,64.8,49.6,50.7,68.9,95.5,54.8,0,12.6,3.1,2.9,3.3,3.3,1.8,2.4,3,0.8,16.9,42.8,2,0.7,1.3,0,0.6,11.5,56.7,162.4
20201013,36854,33389,3465,10.38,381.321,325.504,0,0,97.6,97.9,94.1,93.8,75.9,37,76,32.5,43.4,0,51.3,46.7,46.3,0,0,47.8,43.1,0,29.9,0,32.5,76.1,76.2,60.2,60.3,56.9,56.7,0,83.2,404.6,232.2,203.4,112.8,98.3,92.1,7.7,60.7,49.7,50.8,68.9,95.7,53.1,0,12.8,3.9,2.9,2.6,2.6,1.3,2.5,3,0.9,16.9,69.5,1.9,0.7,1.8,0,0.6,12.2,54.6,169.1
20201014,36790,32798,3992,12.17,378.803,323.355,0,0,97.7,97.9,94.2,94,75.7,37.1,75.9,42.4,43.3,0,51.3,43.8,43.1,0,0,42.8,43,0,29.7,0,33.5,76.1,76.2,60.2,60.2,56.9,56.8,0,83.1,397.3,232.8,183.9,113.2,97.6,90.8,47.5,60.2,50.1,51.3,68.6,95.5,26.9,0,12.8,3,1.7,3.1,3.1,1.6,2.6,1.1,0.3,14.6,33.1,5.1,1.5,1.8,0,0.6,9.7,63.2,169.5
20201015,36608,32682,3926,12.01,378.46,323.061,0,0,97.8,98.1,94.2,94,75.8,37.2,76,44.2,44.3,0,42.7,43.8,43.1,0,0,44.7,43,0,29.9,0,32.5,75.9,76.2,60.1,60.2,56.9,56.9,0,82.3,387.2,279.1,201.4,103.3,81.6,92,47.5,60.2,49.9,50.8,68.9,95.9,26.8,0,12.8,3.4,7,3.7,3.6,2,2.5,2.4,0.8,16,42.6,1,1.3,1,1.8,0.5,10.3,59.9,115.3
20201016,36679,32878,3801,11.56,377.055,321.863,0,0,98,98.2,94.2,94,75.7,37,75.8,44.2,44.5,0,42.7,43.7,43.1,0,0,44.6,43,0,29.5,0,32.5,76,76.4,59.6,59.7,56.9,56.7,0,73.4,382.7,270.9,188.6,113.1,93.7,91.7,47.1,60.2,49.7,50.6,66.5,97.9,27.7,0,12.7,0,2.9,3.6,3.6,2,3.4,2.9,0.9,9.8,47.2,1.4,0.7,1.1,0,0.5,19,59.9,151.8
20201017,32108,28021,4087,14.59,339.706,289.981,0,0,98,98.3,94.5,94.3,75.9,37.1,75.9,42.5,0,0,42.6,44.1,42.9,0,0,44.5,43,0,23.2,0,22.9,75.9,75.9,59,60.2,37.8,42.2,0,65.1,363,234.9,200.2,101,35.7,45.9,0,60.2,0,52.4,66.4,50.9,26.8,0,12.3,3.8,5,4.1,4,2.4,3.5,2.2,0.8,28.8,66.1,5.6,1.2,2.7,1.7,0.6,24.3,66.4,0
20201018,30516,26570,3946,14.85,314.197,268.205,0,0,79.2,98.2,94.4,94.2,75.9,29.3,76,42.5,0,0,42.6,44.1,42.9,0,0,44.6,43,0,23,0,22.8,75.9,76,49,49.1,37.8,37.4,57.3,58,314.2,274.1,201.7,98.8,35.6,39.5,39.2,0,45.1,0,0,0,26.8,0,12.3,3,4.1,4.3,4.1,2.3,3.4,2.6,0.8,29.4,81.7,3.9,1.2,1.1,1.8,0.5,26.4,66.7,0
20201019,35551,31046,4505,14.51,351.808,300.311,0,0,97.9,98.1,94.5,94.2,76,76,76,42.3,0,0,42.5,44,42.9,0,0,44.7,43.1,0,23.2,0,23,76.1,76.2,59.1,58.9,37.7,37.4,57.4,71.9,366.7,259.9,202.1,113.4,53.9,46.4,48.2,60.2,50.5,52.2,68.8,97.8,26.9,0,12.3,4.9,8.8,3.5,3.4,2.4,3.4,2.3,0.6,16.5,48.6,6,1.2,1.3,1.8,0.6,20.4,66.1,39.4
20201020,35876,31632,4244,13.42,362.755,309.655,0,0,98,98.2,94.3,94.2,76,76.2,76,42.2,0,0,42.4,43.3,43,0,0,44.7,43.2,0,24.1,0,24.3,75.9,76.1,59.3,60.2,37.7,37.4,57.4,74.2,383.4,245.6,157.1,106.4,72.1,92.1,47.6,60.3,50.3,51.7,68.9,96.8,13.6,0,12.7,0,2.3,2.8,2.8,1.6,3.4,2.2,0.6,15.2,51.1,5.2,1.2,1.1,1.8,0.5,20.9,67.7,98.8
20201021,35676,32367,3309,10.22,371.917,317.477,0,0,97.9,98.2,94.4,94.2,75.8,75.9,75.9,47.6,0,0,51.6,52.8,48.7,0,0,50.5,49.2,0,29.1,0,32.6,75.9,76.3,59.4,60.2,53.6,52.6,57.4,69.3,441.8,281.8,84.2,112.5,98.2,91.7,46.9,60.3,50.1,51.7,69,97.6,18.4,0,12.1,3.1,4.1,4.3,4.1,2.4,3.4,2.5,0.7,20.5,64.6,5.9,1,2,1.8,0.8,20.6,55.8,21
20201022,35543,31202,4341,13.91,361.32,308.43,0,0,97.9,98.1,94.4,94.3,75.9,76,76.1,43.1,0,0,42.9,52.9,43.1,0,0,42.8,43.1,0,24.2,0,24.7,75.9,76.2,59.3,60.2,56.9,56.9,57.4,66.5,332.2,282.7,83.9,111,35.7,85,48.1,60,50.4,51.7,66.1,93.6,13.1,0,12,4.8,7.4,4.3,4.1,1.8,3.4,1.3,0.3,13.2,33.9,6,1.6,1.7,0,0.5,20.9,64.9,159.7
20201023,33701,29698,4003,13.48,346.754,295.997,0,0,97.8,98,94.6,94.5,75.9,75.9,75.9,37.9,0,0,33.2,43.8,33.3,0,0,33,33.3,0,22.1,0,24.8,76.1,76.3,59.4,51.1,37.4,37.5,57.4,70.4,365.5,283.3,84.7,114.3,49.3,92,48.9,60.2,51.4,53.3,66.5,103.4,13.4,0,12,0,4.6,4.3,4.1,2.4,3.4,1.8,0.5,15.8,48.9,6,1.6,1.8,1.7,0.7,23.3,65.7,14.9
20201024,30683,26791,3892,14.53,319.174,272.453,0,0,97.8,97.9,94.5,94.3,75.9,76,75.9,37.9,0,0,33.1,33.8,33.2,0,0,33,33.2,0,22.2,0,24.8,75.9,76.2,59.7,52.1,37.8,37.4,57.4,59.9,343.9,247.2,91.8,114.4,96.3,0,0,60.2,0,0,68.9,50.5,13.3,0,11.8,3.4,5.7,4,4.1,2.5,1,1.5,0.4,28.8,80.8,5,1.6,1.5,4,0.7,27,50.1,0
20201025,30151,26126,4025,15.41,305.322,260.629,0,0,98.1,84.7,94.5,94.2,75.8,75.9,75.8,37.9,0,0,33,33.8,33.3,0,0,33,33.1,0,23.6,0,24.6,75.9,76.2,49,49.1,37.8,37.4,57.4,54.7,393.2,244.7,129.7,114.1,67.4,0,0,0,0,52.3,0,49.9,13.4,0,11.4,0,2.2,3.1,3.2,2,1,1.2,0.3,28.3,79.6,6,1.6,2.6,4,0.3,25.8,50.2,0
20201026,34595,31092,3503,11.27,349.126,298.021,0,0,98.2,95.4,94.4,94.2,75.8,75.9,76,37.9,0,0,34.9,44.6,43.9,0,0,35.1,36.3,0,22.4,0,24.8,75.7,75.9,60.2,60.3,37.8,37.4,57.4,71.1,367.8,260,157.2,113.4,83.6,92.1,47.4,63.8,50.5,51.7,68.9,97,39,0,11.4,0,1.3,2.8,2.9,0,0.9,1.2,0.4,26,57.7,0.6,1.4,1.1,1.8,0.5,20,44.4,43.8
20201027,35071,31669,3402,10.74,362.462,309.405,0,0,98.1,89.9,94.4,94.2,75.8,76,75.9,40,0,0,39.9,38,43.9,0,0,40.5,41,0,23,0,28.5,76,76.1,60.4,60.3,41,40.9,57.4,71.6,375.1,277.9,165.6,113.4,98.4,91.8,47.3,62.9,50.4,51.6,68.9,97.6,13.5,0,11.4,2.5,5.3,3.8,3.7,0,1,1,0.1,43.5,63.8,4.8,1.4,1.9,1.7,0.8,13.9,34.6,41.5
20201028,35429,31959,3470,10.86,365.469,311.972,0,0,98,98.2,94.6,94.3,75.9,76,76,37.6,0,0,33,34.1,33.1,0,0,43.6,33.3,0,22.2,0,25.8,75.9,76.1,60.2,60.3,37.5,37.4,57.4,70.1,383.7,275.8,150.7,101.5,72.3,92,46.9,64.9,50.4,51.5,68.9,96.2,39.1,0,12.1,0,2.7,3.9,3.8,0,0.9,1.9,0.8,14.4,48,4,1.2,1.4,0,0.5,13.7,58.8,161.6
20201029,34978,31271,3707,11.86,362.44,309.387,0,0,97.8,98,94.6,94.3,76,76.1,76.2,37.5,0,0,32.8,34,33,0,0,43.4,33.4,0,23.1,0,25.7,75.7,76.2,60.3,60.2,37.8,37.4,57.3,79.3,352.6,278.4,163.6,103.3,43.2,92,47.9,60,50.5,51.4,66.4,96.7,13.5,0,12.3,3.3,6.4,4.3,4.1,0,0.9,0.8,0.2,20.5,50,1,1.2,1.3,0,0.5,16.2,60.8,143.3
20201030,34479,30264,4215,13.93,351.492,300.041,0,0,97.8,98,94.5,94.3,76,76.2,76.1,37.6,0,0,32.9,34.1,33,0,0,32.7,33.5,0,23.2,0,25.8,76,76.2,60.2,60.2,56.8,56.7,57.4,76.3,305.4,282.1,159.1,104.3,35.7,39.4,39.1,59.9,45,45.4,66.3,44.5,13.4,0,12.3,3.8,7.6,4.3,4.1,0,0.9,1.3,0.2,12.1,32.3,2,1.2,1.5,0,0.5,16.5,60.1,207.5
20201031,30482,26763,3719,13.9,319.096,272.388,0,0,98.1,98.4,94.6,94.3,72.4,75.9,75.9,34.7,0,0,33,34.1,33,0,0,37.6,33.5,0,23.2,0,25.7,75.9,76.2,0,46.3,37.8,37.3,57.4,63.7,328.4,259.2,206.8,102.6,35.7,0,0,0,45.3,45.5,66.4,44.6,13.4,0,12.3,3.1,4.4,4.2,4.1,0,0.9,2,0.6,29.2,81.5,3.2,1.2,3,1.7,0.4,24.1,55.2,0
20201101,29696,26127,3569,13.66,315.009,243.616,0,0,98.2,98.4,94.6,94.3,75.8,76,75.9,34.7,0,0,33.2,34.1,33,0,0,0,33.5,0,23.1,0,26.4,76.1,76.3,0,46.4,38.5,42.1,51.7,53.9,363.3,263.6,211,110.5,79.9,45.8,0,0,51,52.8,0,17.4,13.4,0,11.5,2.5,3,3.6,3.5,0,0.4,0.4,0,28.7,65.7,3,1.2,2,1.8,0.3,22.4,13.5,0
20201102,33953,30430,3523,11.58,355.623,275.025,0,0,97.9,98.2,94.7,94.2,75.7,75.9,76,34.7,0,0,33.6,44.2,42.9,10.3,0,0,43.4,0,23.1,0,26.2,76.1,76.2,60.3,60.2,41.8,36.7,57.3,65.5,387.5,275.4,204.3,105.9,47.5,92.2,0,60,50.7,52,66.4,99.4,13.5,0,11.9,3.7,4.2,3.6,3.5,0,0.4,0.5,0,17.3,50.7,3.6,1.2,1.9,1.7,0.3,10.4,64.3,40.8
20201103,33163,29974,3189,10.64,358.644,277.361,0,0,97.8,98,94.7,94.2,75.8,75.9,76,37.2,0,0,35.1,43.6,42.9,33.2,0,0,43.3,0,22.1,0,26.2,62.3,76,0,60.3,56.8,36.6,57.4,67.7,390.1,247.6,198.3,111.4,81.7,93.2,0,61.8,48.9,52.9,67,99.9,13.5,0,11.9,0,4.3,3.6,3.5,0,0.4,2.1,0.6,16.2,40.9,0.6,1.2,1.3,1.8,0.3,9.5,65.3,32.2
20201104,33339,29788,3551,11.92,356.692,275.852,0,0,98,98.2,94.5,94.4,75.8,76.1,76,49.3,0,0,33.1,34.1,33,33.3,0,0,43.4,0,22,0,25.8,75.9,76.2,0,60.3,56.7,32.6,42.6,69.5,388.4,253.9,197.2,108.1,51.6,91.5,0,60,51.2,52.9,68.6,100.6,35.7,0,9.6,3.1,5.9,3.6,3.5,0,0.4,0.8,0.1,15.6,36.4,1.4,1,1.1,1.7,0.1,10.1,63.1,35.1
20201105,33663,30344,3319,10.94,361.243,279.371,0,0,97.9,98.2,94.7,94.4,75.8,76,76,37.8,0,0,37.9,34.5,33.5,33.2,0,0,43.4,0,22.1,0,26.1,76.1,76.4,0,60.2,37.2,42.7,57.1,73.4,386.4,251.9,210.4,114.4,86.7,92,0,64.8,45.3,52.5,68.9,99.8,13.4,0,11.2,3.8,4.2,3.5,3.5,0,0.4,1,0.2,18.7,53.8,2.5,1,1.8,1.8,0.3,9.8,61.5,35.9
20201106,35055,31792,3263,10.26,372.572,288.133,0,0,98,98.2,94.7,94.4,75.7,75.8,76,34.6,0,0,42.2,47.5,47.9,42.9,0,0,43.3,0,24.7,0,24.8,76,76.2,60.1,60.2,52.4,56.9,57.2,72.2,394.2,269.4,210.6,114.4,84.3,91,0,64.7,50.8,52.4,69,101.4,13.5,0,11.1,4.9,4.5,3.4,3.6,0,1,0.8,0.4,38.5,66.1,4,1,2.2,1.7,0.2,10.4,34.8,12.1
20201107,31405,28206,3199,11.34,345.528,267.218,0,0,98,94.6,94.5,94.3,75.6,75.6,76,35.4,0,0,42.1,43.3,43.1,37.9,0,0,43.4,0,24.3,0,25.3,75.9,76.2,60.3,60.2,38.5,37,57.2,84.2,380,266.3,177.1,101.9,51.5,46.1,0,64.8,51.3,0,0,51.1,13.3,0,11.1,2.9,2.9,3.2,3.2,0,0.5,0.2,0,20,57.5,0.5,1.3,1.2,1.9,0.3,14.4,58.2,3.2
20201108,29547,25619,3928,15.33,310.401,240.052,0,0,97.9,98.1,94.7,94.4,75.7,75.7,76,34.6,0,0,33.3,33.7,33.3,33.1,0,0,33.5,0,23.9,0,25.3,76,76.2,49.2,49.1,32.9,33,33,64.7,316.8,262.2,190.5,111.7,35.8,46.1,0,0,0,0,0,51.9,13.2,0,11.1,3.6,3.8,3.2,3.2,0,0.4,0.7,0,45.9,64.8,0.6,1.3,1.5,1.7,0.3,14.5,65.4,0
20201109,33448,29368,4080,13.89,343.953,266,0,0,98,98.2,94.8,94.5,75.8,75.8,76.2,34.7,0,0,37.8,43.5,43.1,33.1,0,35.8,38.4,0,28,0,25.3,75.9,76.4,60.3,60.2,38.6,37.1,57.2,78.3,297.2,262.9,176.6,100.7,72.4,92.1,43.1,61.8,47.9,26.4,67.4,52.2,13.3,0,11.1,3,3.2,3.2,3.2,0,1,0.6,0,14.5,48.6,2.5,1.3,0,1.8,0.3,14.2,63.7,1.2
20201110,33402,29812,3590,12.04,352.444,272.567,0,0,98.2,98.4,94.7,94.4,75.8,76,76.1,34.6,0,0,33.1,33.5,33.3,42.8,0,32.8,33.5,0,28.1,0,52.6,75.8,76.2,60.2,60.2,32.9,32.8,47.4,81.4,280.9,275.2,194.7,103.3,82.6,87.1,45.7,61.7,51.8,26.4,67.4,47.3,13.9,0.3,11.1,3.7,4.6,3.2,3.3,0,0.5,2.9,0.7,17.8,56,5.9,1.3,0,1.7,0,11.4,64.8,1.8
20201111,33320,29612,3708,12.52,352.902,272.921,0,0,98.2,98.4,94.7,94.5,75.9,76.2,76.2,34.6,0,0,33.3,33.5,33.6,32.8,0,32.8,33.5,0,27.9,0,25.2,75.9,76.1,60.3,60.3,33,32.7,37.6,75.9,326.2,269.3,187.6,101.6,87.8,92,35.4,60,51.4,26.2,66.4,50.2,13.4,0,11.1,3.1,4.9,3.3,3.3,0,0.9,0.6,0,29.3,30.6,3,1.1,0,1.8,0,11.8,66.9,37.4
20201112,33593,30403,3190,10.5,358.26,277.064,0,0,98.3,98.5,94.7,94.4,75.9,76.1,76,0,0,0,41.9,43.3,43,32.8,0,42.5,43.3,0,28.6,0,25.2,76.1,76.3,60.4,60.3,37.6,36.8,50.9,66,399.6,182.8,193.1,114,98.3,92,48.6,60.1,51,25.9,68.6,50.3,13.3,0,11,2.9,6,3.4,3.4,0,0.9,1.6,0.3,23.6,50.3,2.8,1.1,0,1.7,0,11.7,65.7,26.2
20201113,33559,30186,3373,11.17,359.448,277.983,0,0,98.4,98.7,94.8,94.5,76,76,76,0,0,0,37.6,38.6,38.4,32.7,0,37.8,38.1,0,28.1,0,25.1,76.1,76.2,60.3,60.2,33,42.5,37.6,63,383.1,274.5,188.8,114.7,98.2,92,48.5,60.1,51.4,26.2,66.4,51,13.4,0,11.1,3.1,2.5,3.5,3.4,0,1,1.9,0.6,15.1,47.2,5.8,0,0,1.8,0,14.3,63.1,2.7
20201114,30510,27146,3364,12.39,332.423,257.083,0,0,88.2,98.5,94.7,94.5,76,76.1,76,0,0,0,33.1,33.8,33.3,33,0,33,33.1,0,24.3,0,25.2,76,76.2,49.1,0,33,32.7,37.6,63,398.1,285.8,196.1,102.7,88.7,45.9,48.6,0,0,26.3,66.4,0,13.4,0,11.1,1.7,2.6,2.9,2.8,0,0.4,3.1,1,25.9,48.4,5.8,1.4,0,2,0,14.5,54.9,1.1
20201115,29565,26102,3463,13.27,314.09,242.905,0,0,98.4,98.6,94.7,94.5,76,75.9,75.9,0,0,0,33.1,33.8,33.3,33.1,0,33,33.2,0,23,0,25.2,76,76.3,49,0,32.9,32.7,37.5,56.2,376.1,261.2,188.3,115.3,84.8,0,47.9,0,51.3,0,0,51.4,13.4,0,11.1,3,4.1,2.9,2.8,0,0.4,2.3,0.8,43.7,45.6,5.1,1.4,0,1.8,0,14,34.4,0
20201116,34111,30964,3147,10.16,358.815,277.493,0,0,98.3,98.4,94.6,94.5,76.1,76,76.1,0,0,0,37.6,44.1,42.9,33,0,37.2,38.4,0,23.3,0,31.6,76.1,76.2,60.4,0,45.3,44.5,52.1,72,404.6,283.8,200.1,113.1,98.3,92.4,47.6,64.8,51.1,26.1,68.9,50.6,15.1,0,11.1,3.1,3.1,3.3,3.2,0,0.9,2.1,0.8,28,60.4,4.9,1.4,0,1.7,0,11.6,40.7,32.1
20201117,34607,31405,3202,10.2,371.73,287.481,0,0,98.3,98.5,94.7,94.5,76.2,76.1,76.2,0,0,0,47.2,48.6,47.8,43.1,0,47.6,47.9,0,29.5,0,31.6,76,76.2,59.8,0,47.3,47.4,57.1,64.7,391.1,286.3,210.2,113.2,98.3,92,47.6,64.8,50.9,26,68.9,49.9,54.8,0,11.1,3,4.7,3,2.9,0,0.9,3.2,1.1,31.3,51.4,5,1.4,0,1.8,0,16.1,5.8,32.4
